Committee,Subcommittee,Name,Title
Senate Committee on Homeland Security and Governmental Affairs,,Kyrsten Sinema,
Senate Committee on Homeland Security and Governmental Affairs,,Jacky Rosen,
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Rob Portman,Chairman
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Rand Paul,
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,James Lankford,
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Mitt Romney,
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Josh Hawley,
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Ron Johnson,Ex Officio
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Thomas R. Carper,Ranking Member
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Margaret Wood Hassan,
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Kamala D. Harris,
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Jacky Rosen,
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,Rand Paul,Chairman
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,Rick Scott,
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,Michael B. Enzi,
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,Josh Hawley,
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,Ron Johnson,Ex Officio
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,Margaret Wood Hassan,Ranking Member
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,Kamala D. Harris,
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,Kyrsten Sinema,
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,James Lankford,Chairman
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Rob Portman,
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Mitt Romney,
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Rick Scott,
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Michael B. Enzi,
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Ron Johnson,Ex Officio
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Kyrsten Sinema,Ex Officio
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Thomas R. Carper,
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Jacky Rosen,
"Senate Committee on Health, Education, Labor, and Pensions",,Lamar Alexander,Chairman
"Senate Committee on Health, Education, Labor, and Pensions",,Michael B. Enzi,
"Senate Committee on Health, Education, Labor, and Pensions",,Richard Burr,
"Senate Committee on Health, Education, Labor, and Pensions",,Rand Paul,
"Senate Committee on Health, Education, Labor, and Pensions",,Susan M. Collins,
"Senate Committee on Health, Education, Labor, and Pensions",,Bill Cassidy,
"Senate Committee on Health, Education, Labor, and Pensions",,Pat Roberts,
"Senate Committee on Health, Education, Labor, and Pensions",,Lisa Murkowski,
"Senate Committee on Health, Education, Labor, and Pensions",,Tim Scott,
"Senate Committee on Health, Education, Labor, and Pensions",,Mitt Romney,
"Senate Committee on Health, Education, Labor, and Pensions",,Mike Braun,
"Senate Committee on Health, Education, Labor, and Pensions",,Patty Murray,Ranking Member
"Senate Committee on Health, Education, Labor, and Pensions",,Bernard Sanders,
"Senate Committee on Health, Education, Labor, and Pensions",,Robert P. Casey Jr.,
"Senate Committee on Health, Education, Labor, and Pensions",,Tammy Baldwin,
"Senate Committee on Health, Education, Labor, and Pensions",,Christopher Murphy,
"Senate Committee on Health, Education, Labor, and Pensions",,Elizabeth Warren,
"Senate Committee on Health, Education, Labor, and Pensions",,Tim Kaine,
"Senate Committee on Health, Education, Labor, and Pensions",,Margaret Wood Hassan,
"Senate Committee on Health, Education, Labor, and Pensions",,Tina Smith,
"Senate Committee on Health, Education, Labor, and Pensions",,Doug Jones,
"Senate Committee on Health, Education, Labor, and Pensions",,Jacky Rosen,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Rand Paul,Chairman
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Lisa Murkowski,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Richard Burr,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Bill Cassidy,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Pat Roberts,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Tim Scott,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Mitt Romney,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Lamar Alexander,Ex Officio
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Robert P. Casey Jr.,Ranking Member
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Bernard Sanders,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Christopher Murphy,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Tim Kaine,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Margaret Wood Hassan,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Tina Smith,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Patty Murray,Ex Officio
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Tim Scott,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Rand Paul,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Mitt Romney,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Mike Braun,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Richard Burr,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Bill Cassidy,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Lamar Alexander,Ex Officio
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Tammy Baldwin,Ranking Member
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Robert P. Casey Jr.,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Elizabeth Warren,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Tina Smith,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Doug Jones,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Jacky Rosen,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Patty Murray,Ex Officio
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Michael B. Enzi,Chairman
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Richard Burr,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Susan M. Collins,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Bill Cassidy,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Pat Roberts,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Mitt Romney,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Mike Braun,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Lisa Murkowski,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Tim Scott,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Lamar Alexander,Ex Officio
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Bernard Sanders,Ranking Member
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Tammy Baldwin,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Christopher Murphy,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Elizabeth Warren,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Tim Kaine,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Margaret Wood Hassan,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Doug Jones,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Jacky Rosen,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Patty Murray,Ex Officio
Senate Committee on the Judiciary,,Lindsey Graham,Chairman
Senate Committee on the Judiciary,,Chuck Grassley,
Senate Committee on the Judiciary,,John Cornyn,
Senate Committee on the Judiciary,,Mike Lee,
Senate Committee on the Judiciary,,Ted Cruz,
Senate Committee on the Judiciary,,Ben Sasse,
Senate Committee on the Judiciary,,Josh Hawley,
Senate Committee on the Judiciary,,Thom Tillis,
Senate Committee on the Judiciary,,Joni Ernst,
Senate Committee on the Judiciary,,Mike Crapo,
Senate Committee on the Judiciary,,John Kennedy,
Senate Committee on the Judiciary,,Marsha Blackburn,
Senate Committee on the Judiciary,,Dianne Feinstein,Ranking Member
Senate Committee on the Judiciary,,Patrick J. Leahy,
Senate Committee on the Judiciary,,Richard J. Durbin,
Senate Committee on the Judiciary,,Sheldon Whitehouse,
Senate Committee on the Judiciary,,Amy Klobuchar,
Senate Committee on the Judiciary,,Christopher A. Coons,
Senate Committee on the Judiciary,,Richard Blumenthal,
Senate Committee on the Judiciary,,Mazie K. Hirono,
Senate Committee on the Judiciary,,Cory A. Booker,
Senate Committee on the Judiciary,,Kamala D. Harris,
Senate Committee on the Judiciary,"Antitrust, Competition Policy and Consumer Rights",Mike Lee,Chairman
Senate Committee on the Judiciary,"Antitrust, Competition Policy and Consumer Rights",Chuck Grassley,
